1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11.784300915585979,1.9037858564405554,1.3177574062602595,1.2323937066062813,1.160383242391549,1.1917219268432935,1.0901531940944305,1.0235588458409526,1.123898728180226,1.3973189216052901,0.9292369662360932,0.9439197556569094,0.9267629168630863,0.9364969194797029,0.9450286195275326,0.9349410367257361,0.9362958584500494,0.9435035492419123,0.9396703381578112,0.9540193299946071,0.9486932206992602,0.9362615114248866,0.9422836449916107,0.948495972527348,0.9422447684246065,0.9458612179203532,0.9467495513565353,0.9379313475561845,0.9428704320831699,0.9424996853061001,0.9348079030951808,0.9414973472960317,0.9391025849221314,0.9395899747269404,0.9349203459907677,0.9446046018111048,0.9437954280790277,0.9353807068550744,0.942817215815641,0.936996290653915,0.9432932069336917,0.9347383361244177,0.9359962208421093,0.9349294801394575,0.9339418271147208,0.936766754857708,0.9307594156386123,0.9347963809305578,0.9384659924591284,0.9408776229202587,0.9308327739653433,0.9381989786413434,0.9326664468486164,0.9298797523595996,0.93724280140525,0.9294678765555515,0.9307925298649116,0.9342888443456515,0.9384319934430957,0.9311403032819304,0.9317009351784461,0.9296122247566958,0.926029142221195,0.9275736536675829,0.928669167955684,0.9300054916234552,0.9122352543352856,0.9061383335428329,0.8965187442685254,0.9037018241419665,0.9033171616375422,0.9089990351231239,0.9041519126133898,0.9093234804629008,0.907609178253404,0.9102982917091373,0.9188017665154337,0.910855253162932,0.9068573012246526,0.9162712555104935,0.9095690083427076,0.918242400949647,0.9198337026735575,0.9160084440852372,0.9149085594010304,0.9183465968925864,0.9268297977722165,0.9299192071595899,0.925177715218992,0.9213137341858479,0.9199917471086995,0.9245633259898066,0.9287670543272342,0.9280033393396637,0.9197588634987853,0.9288166821230744,0.9165258096003759,0.9308426871759744,0.931017995747935,0.9231738667601865
