1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
44.100006,43.063934,43.119686,44.481316,46.07417,50.560493,51.571835,52.8852,57.86484,57.704018,55.174595,65.62041,63.92759,59.445694,56.727257,77.66976,67.747635,70.102104,71.771255,57.587505,67.72606,79.58455,91.012375,71.46921,54.214737,76.39569,72.23435,70.39033,68.48283,68.41231,66.35725,75.464226,63.052097,77.91475,80.38145,70.46739,63.490047,68.550064,71.80829,52.189857,69.5179,60.55145,67.718094,66.47916,61.466278,57.104374,64.42438,57.26996,64.01176,60.48213,52.24516,64.78498,59.701797,58.06502,74.12492,73.578674,60.687294,56.990864,59.729458,58.432724,56.954945,66.36445,67.7362,66.61588,67.26565,66.69903,62.460953,60.154118,68.027336,55.15895
