1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
2988.0918,3201.388,3441.033,3330.6719,3030.0605,3532.424,2876.2314,2451.3293,3379.8655,4408.755,3560.85,3492.6526,4463.0405,4657.0273,4253.8926,4011.7888,6410.888,3981.5845,4744.3877,6197.7266,8359.772,4824.069,6144.76,6846.983,3806.8254,7019.5293,6020.2183,6679.12,6727.1104,7688.182,6170.667,8388.661,4965.766,8401.114,6263.616,6281.681,5466.7026,6236.1343,8483.096,6107.2095,6359.607,5196.43,5535.446,5485.2354,5906.218,5927.1543,6887.0303,4539.1074,6564.203,5678.778,5958.7495,4060.9812,6046.145,6880.555,6270.715,4748.1772,4968.435,6382.8687,6743.7026,5486.4497,4268.0586,4950.939,5288.4155,6026.0396,6633.0405,5611.5757,6502.74,4454.6406,5358.6865,4636.6147
