1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
857.0042,8696.231,4119.892,7100.056,1010.378,1858.8616,418.40778,424.92746,462.28995,355.55542,440.3244,348.78094,725.44574,423.724,473.54877,498.80325,632.78625,588.2385,685.71387,687.74774,853.64374,785.4886,933.26154,1065.6808,1121.7313,1179.626,1123.3495,1402.9142,1279.9089,1290.4485,1339.4523,1501.945,1629.4761,1825.2441,1743.2799,2675.0793,2298.844,2040.7268,2404.783,2242.6277,2419.735,3237.3174,2410.9358,2946.6965,2715.2766,2918.8342,3467.3206,2848.8293,5291.7085,3594.2534,3551.7979,4484.24,6061.5044,3620.933,4324.0547,4485.126,4776.8887,5006.496,3870.9346,5669.5566,4240.7666,5158.9336,5150.013,6243.6504,5477.11,6583.1235,4217.992,5085.819,7060.8057,5001.4277,4213.6504,5204.996,4496.6934,4452.301,5005.5205,4761.488,5418.4243,4947.0005,5818.224,4216.768,4813.415,3852.6133,3579.6973,4661.842,3643.975,3489.1455,3995.7769,3711.2737,3727.154,3623.473,3365.1787,3503.271,3991.3545,3901.1182,3861.036,4047.6204,4009.2068,3225.471,3465.886,3925.7334
