1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
93.35773,94.14352,91.025475,91.23663,92.83519,104.04874,93.04523,109.45049,105.113655,107.16111,96.062,116.601,107.5115,125.290474,98.66758,156.06493,122.452065,119.29619,155.17517,114.90554,110.968735,124.7276,130.90198,144.30568,169.26503,138.67358,141.83736,130.4498,156.66463,133.08662,121.09404,136.03922,140.07881,119.71826,147.02519,126.40882,110.242645,135.47438,132.33493,122.817276,144.23894,131.82135,137.1034,119.884224,132.22075,117.58493,122.55285,129.55173,126.35292,142.72028,120.95844,107.461334,117.89952,130.45424,116.891525,117.632454,127.57936,121.32175,123.50352,134.77693,142.19641,130.55061,125.00765,108.58431,118.34152,149.09909,111.185135,126.17993,107.09941,140.39967
