1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
3669.7026,3605.3105,3526.4185,3783.778,3547.071,4312.6377,3852.6758,4373.632,4153.99,4296.2627,5091.55,4554.7,4410.1836,4759.4243,5018.9565,4954.041,6903.0454,6058.768,4598.698,8333.442,6557.4004,7948.452,7571.5386,8103.544,6467.6,6029.9023,4477.715,7028.5166,5734.6035,6120.0625,5134.8384,7759.8022,8097.107,4356.929,7150.646,6325.6196,7211.93,7139.4004,8650.675,7494.3613,5747.9653,7432.3496,7435.375,7116.9253,7814.222,8893.974,6454.072,7224.623,6704.4595,7118.835,7242.0303,6030.263,7273.7104,6044.582,6337.2446,7234.4175,6613.479,7392.905,7107.0386,6362.65,5585.7607,7454.8716,7379.803,6608.27,5832.775,8343.207,5347.267,8375.772,6066.572,6855.9263
