1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
234340.62,4899.592,1342.8223,2982.2603,910.367,2369.98,688.6542,913.757,811.0156,925.0857,738.5983,935.58673,716.36835,862.8603,1063.52,1019.468,1000.31305,1307.8326,1207.1163,1370.622,1384.2085,1588.9103,2139.9497,1889.4476,1836.1401,2389.741,2381.9812,2621.389,2808.0454,2841.8962,2726.04,2888.266,3313.14,3436.4602,5322.367,4376.487,4109.8364,3835.6199,4040.4473,4362.0435,5223.3247,5856.5317,4186.8364,5912.321,5468.8564,6491.859,6255.068,7820.487,5965.697,5797.1396,9283.067,5442.7026,8452.782,11370.837,9859.79,10206.42,12283.391,8737.529,10584.499,11850.103,13574.047,10406.049,10163.59,10685.356,8525.759,9875.812,16451.58,10595.158,11219.877,13695.688,10989.517,12554.127,11489.695,14868.342,10357.744,9658.337,9335.84,9935.979,9365.01,8769.997,8655.338,7918.573,7424.656,7726.631,8182.9785,8563.44,7421.3687,6118.794,7508.0015,6217.5337,6659.243,6681.1113,7813.9634,7294.125,7682.9795,8000.199,7330.992,7519.9395,6980.231,7383.0728
