1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
5.5766735,14.944796,100.66958,216.37935,603.00745,1753.5353,32901.23,6904.715,625725.56,17448.875,7500.4995,607455.94,224897.48,119396.85,9444.076,3885.3013,149868130.0,56790.33,34142.633,9318.041,41821244.0,161240970000.0,199360.98,4302.483,7487308.5,55467053000.0,16039078000.0,48943050000.0,9957683.0,163578600000000.0,2.538728e+28,129339695000.0,277342.84,1.9872608e+28,136218290000000.0,3.5943286e+17,1951682000.0,1300738500000.0,4675547.5,1.1054614e+21,6.6031977e+36,5754445300.0,1281099.2,17403.443,1.5327025e+33,4.7611107e+35,1.1917116e+16,2486205400000.0,5.6395158e+29,3.0792226e+19,187929020.0,3.2619244e+37,5727335000000000.0,6.680411e+33,6.407916e+34,7.4149835e+35,4.263494e+19,3.628113e+37,1.4160487e+30,3.3586353e+31,4.176876e+26,6.529986e+37,3.0577277e+35,1.3161259e+33,2.2715105e+34,5.0913765e+34,0.0,1.6732253e+37,3.8187065e+36,2.216457e+37
