1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3851.0566,1375.6913,5368.2373,2995.627,2055.0718,983.0078,628.6217,659.21814,486.16302,479.45276,467.80643,451.11038,446.48196,565.76215,668.56104,654.0303,622.8239,753.9451,861.70483,939.4024,924.42944,922.24005,1004.42145,1163.676,1073.0043,1307.6108,1295.4526,1386.5026,1469.6105,1575.4712,1832.9174,1866.9739,1922.0835,2034.4406,2087.4543,2365.7673,2760.673,2782.7915,2334.726,2947.116,3132.4626,3201.477,4109.8613,3819.4768,3456.9832,4486.387,3685.0686,4330.9023,5477.8174,4386.067,6687.1973,4701.25,4622.2236,5511.0312,5129.743,6279.5854,6087.07,6604.4937,7832.395,8400.201,5810.2207,6070.153,6485.8247,7871.172,6523.8813,7018.2295,6966.2686,7481.8887,6438.6494,7005.434,7588.24,7192.2153,6383.695,6172.3237,5697.616,8047.592,7905.874,6728.0054,8497.254,6977.294,8047.9673,5955.8003,6265.8896,8660.373,6523.372,7053.137,8106.8174,8663.332,8216.168,6608.563,6740.9883,7150.353,6707.5337,7478.158,6666.1,8076.989,7333.4663,6660.363,8520.992,7268.8345
