1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
43.881493,39.59431,39.97487,36.256134,37.949516,42.100586,44.888447,37.345486,41.799953,42.05535,43.43759,38.280872,28.004484,41.536522,34.136543,38.373085,28.803263,56.826565,42.21932,59.19436,49.27346,32.286724,42.47519,35.5974,28.536415,41.10534,31.95663,62.740208,41.775528,29.669678,44.84573,41.855274,39.598705,33.518764,65.67682,32.44043,44.73351,42.798904,31.119228,48.245132,23.265636,56.319397,29.656963,29.719772,39.930397,44.438168,49.345882,46.853123,32.78972,50.16679,53.822968,42.481155,49.240158,32.94216,39.965637,34.45808,33.923756,47.43361,42.245693,26.619762,38.68297,35.11763,43.726646,35.11095,53.418743,34.84971,55.972454,32.871372,58.47743,40.033703
