1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
nan,2637.5259837584026,8044.08177185545,107.63219811979705,797.502062987409,377.9756678079326,529.7194504600934,386.7494039373717,207.18620805250134,250.04879634218068,442.7260276815584,462.2068455730167,340.67488854353644,715.2438243993452,490.7686697126013,413.8876362010095,562.6666220612983,628.5851429582212,416.33003489205294,425.3468920005157,827.3062158879505,634.4988727177237,636.8263420206309,970.2403058808915,859.0026422289063,982.1735961938697,1125.3940139256192,1143.5432090416843,855.1064193164498,1087.4280431116524,1868.7503314940398,1647.1893388705691,1861.6475601387042,1976.9742437219845,1529.4461648443782,1585.4264425173567,1807.9135731304925,2837.7919632737444,2687.323864969536,2015.2935720818562,1935.240458442456,3001.996300863872,2403.413958371984,2743.5863155631982,1902.1497858353869,2499.992268805601,1854.0527107591795,3538.3296675699144,2899.349802706592,4118.117828580358,3758.83849409318,2899.173724721963,3950.3052843540727,3299.458231937247,4486.154884409016,3589.452689138182,6705.855925366978,4602.036290297837,6664.857283732272,4751.277078363713,4542.262254735903,4644.933520518456,5950.256811440415,10562.362359257506,5182.907312725595,6107.009705897085,7945.547686432951,6349.70302270581,5649.289606493072,7141.783017128246,8928.47485722942,8883.416152427455,7374.953018320579,8818.899820794271,6944.668291080829,6020.229616651034,6392.0933599790715,6890.054828452563,7340.5524721381,9339.493475974688,9572.00274518225,8880.776214195395,6441.130706605314,7579.499241628429,7661.02401996441,10030.261231148319,7012.02017093842,11253.183503430995,10171.733624917833,9180.070973243071,11577.87494246275,9860.794848075746,8900.541428423796,6724.593070584027,24616.02410343407,13408.504869952872,11365.798722549484,10588.47783210097,10273.65468476788,11523.598076906164
