1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
3387.170973957285,2596.6648624343784,3831.321133005535,2310.7981292794943,3971.779235028339,2241.503550205306,3318.405681418964,4212.773457785699,4768.027579493041,3052.578570554993,2535.8807294463563,4375.068027704193,3668.8340206335783,3145.4416462692643,3469.816059165856,4248.900677899964,4311.5004686494585,3152.644849366999,5094.524094471085,3142.7166718412313,3144.1143673951456,3676.654211418107,4523.185676865979,2550.9075576437303,5124.797228418117,2704.5579196860504,5435.207695679259,4926.810477861392,2539.955442788444,5787.544024239986,3840.911268046242,5332.03865625484,7962.508825983572,4108.577506555733,10682.939227098703,3912.6296243193565,5720.178147611424,4659.166107459902,12772.46454814402,4098.826086716336,4111.695693863325,10548.173875284869,1348.472166227932,4475.388075469721,1325.545186429105,14037.850469495783,9497.847413111374,17833.432370210452,6153.487176533253,15526.792750465062,7660.188708991245,2526.520693782261,4300.759675798556,196271.75987569214,175528.37755831887,1950.1229807164589,40835.364241528434,186518.85915068164,2697.941397979159,15180.137997324922,17993.72798598328,22376.91617851274,18795.678808506524,2029.2177899863823,4584.1553448902305,1252.390742838497,35876.591615416,55703.01758068473,79980.1258493722,80551.68971797533
