1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
7361.770054418894,5363.171556784832,9882.099676678663,4361.564735774099,9105.014685915248,5687.3104886543615,6991.793530839435,5710.1211252245,3944.5503040716053,8259.067083526556,6378.179252858498,6221.217030664918,7949.235053085129,5277.081871307649,7168.023827758123,8542.97816516222,5917.597113957601,6287.946472404898,10363.161962139562,7428.220528214881,8846.807982824743,11211.90861679206,6886.180960852261,5864.085135231644,9961.709638142667,16825.551127176008,12621.521085224178,19201.0700925897,16721.32356279377,12096.687272362926,8001.485571542145,9403.614830344659,9829.080513912213,11309.493806184862,6315.444342719363,8342.452171833995,9347.859290498996,10387.516226855012,13576.087076825368,18290.12247558382,4811.217690252054,40866.81339344232,3977.0229168304645,9240.126053121568,8178.574579682704,27779.568908675836,8658.957215486362,28270.300630253983,33368.73661898201,9005.755559479687,30775.994654586328,115534.65801362101,4297.776724656588,58614.83249508713,794594.4197189421,3521.361445601501,7918.685004764868,56771.66516080079,25426.710722409254,5990.352044067353,41431.024264684966,462441.0599859309,19398.682534823805,761890.2579272935,33955.92021813996,22720.1573180051,18357.684045708833,67484.1848465861,29997.933316631443,1993.998259380896
