1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.6923835,2.2401996,88.14698,111.1439,18.39457,51.775116,9.570443,10.496092,13.585215,49.86623,14.878101,10.896603,15.408578,13.340799,16.123842,17.209583,19.352076,18.849794,19.945272,24.983715,25.351454,21.728544,19.56654,28.143589,27.411636,28.462925,41.67515,33.223602,31.47133,39.010036,27.511747,34.85699,42.23819,34.728615,42.471157,35.361877,33.744484,32.047417,38.4033,46.08198,42.29241,31.887072,40.74944,35.69171,37.910076,46.829155,35.704834,36.055065,47.019478,40.64685,46.92104,43.395824,48.14896,43.931187,60.5591,34.530983,34.639683,40.132355,36.877754,33.153473,50.17239,34.118805,41.216137,41.073227,49.307297,50.971897,47.512627,41.281,39.564342,41.1947,29.244677,36.894638,53.80328,45.858646,50.62463,32.511864,48.825546,31.771208,35.863125,42.426376,45.240456,40.93821,34.369537,34.772568,46.547825,35.554714,40.59574,31.515848,35.339046,48.290386,36.778698,32.92069,40.511444,38.979362,37.61692,38.469902,33.222168,31.685064,36.05856,38.273033
