31.72197723388672,31.27164077758789,30.858135223388672,30.477123260498047,30.124914169311523,29.798358917236328,29.49302864074707,29.210119247436523,28.944446563720703,28.696975708007812,28.46474838256836,28.24640655517578,28.040851593017578,27.84678077697754,27.663354873657227,27.489723205566406,27.325122833251953,27.168865203857422,27.020328521728516,26.878957748413086,26.744245529174805
41.720516204833984,39.97719955444336,38.5723876953125,37.416202545166016,36.76295471191406,36.90583801269531,37.02873992919922,37.098907470703125,36.86731719970703,36.66584777832031,36.488983154296875,36.33247375488281,36.19301223754883,36.06792068481445,35.95512390136719,35.852882385253906,35.759765625,35.674617767333984,35.59646224975586,35.528568267822266,35.461883544921875
37.15066146850586,37.908138275146484,38.475074768066406,38.97233581542969,39.41202926635742,39.80360412597656,40.154541015625,40.470863342285156,40.757450103759766,41.01830291748047,41.256736755371094,41.475528717041016,41.677001953125,41.863155364990234,42.035640716552734,42.19593048095703,42.345272064208984,42.48474884033203,42.61530303955078,42.73793411254883,42.85301971435547
31.408966064453125,31.411569595336914,31.41387176513672,31.41592025756836,31.408777236938477,31.306467056274414,31.214397430419922,31.13111114501953,31.05539321899414,30.98627471923828,30.922914505004883,30.864633560180664,30.68920135498047,30.514883041381836,30.3549861907959,30.21419906616211,30.10603904724121,30.006120681762695,29.912994384765625,29.825992584228516,29.744529724121094
61.37418746948242,68.74842834472656,75.63874053955078,82.09124755859375,88.06316375732422,91.77509307861328,95.13138580322266,98.1807861328125,100.96351623535156,103.51313781738281,105.95829772949219,108.50556182861328,110.86321258544922,113.05171203613281,115.088623046875,116.98915100097656,118.76661682128906,120.43246459960938,121.99700927734375,123.46916198730469,124.8569107055664
24.2508487701416,23.936861038208008,23.651275634765625,23.39040184020996,23.151161193847656,22.930984497070312,22.697587966918945,22.435853958129883,22.200740814208984,21.996286392211914,21.80705451965332,21.63066864013672,21.467233657836914,21.314743041992188,21.17214012145996,21.03849220275879,20.91297721862793,20.794878005981445,20.683551788330078,20.578439712524414,20.479028701782227
68.31346893310547,65.61664581298828,63.25636672973633,67.6634750366211,58.65199661254883,56.78421401977539,51.48594284057617,50.85050964355469,50.12248992919922,50.03349304199219,46.59736251831055,45.713008880615234,45.76145553588867,41.287479400634766,89.92986297607422,81.78195190429688,79.63526153564453,77.63880157470703,75.78515625,80.32696533203125,78.54557800292969
35.395530700683594,34.15930938720703,33.0518684387207,32.0540885925293,31.150436401367188,30.009336471557617,28.84723663330078,27.810060501098633,26.83464241027832,25.740699768066406,24.766374588012695,23.893062591552734,23.1058406829834,22.435941696166992,21.976045608520508,21.555646896362305,21.169858932495117,20.814579010009766,20.50759506225586,20.237606048583984,19.989376068115234
35.83986282348633,37.832496643066406,38.5469856262207,39.13977813720703,39.639713287353516,40.0670051574707,40.43641662597656,40.75897216796875,40.97709274291992,41.01446533203125,41.047523498535156,41.07697677612305,41.10338592529297,41.127197265625,41.148765563964844,41.168434143066406,41.186466217041016,41.20294952392578,41.2181282043457,41.23217010498047,41.245174407958984
57.08919143676758,57.043819427490234,57.006805419921875,56.919925689697266,56.2949333190918,55.770469665527344,55.3240852355957,54.939537048339844,54.604827880859375,54.31083679199219,54.05058288574219,53.81855010986328,53.610408782958984,53.420719146728516,53.25056076049805,53.11101531982422,53.0648307800293,53.022430419921875,52.983360290527344,52.94724655151367,52.91376876831055
27.55597496032715,29.132835388183594,30.38304328918457,31.295461654663086,31.9157772064209,32.44676208496094,32.906429290771484,33.308231353759766,33.64912796020508,33.882442474365234,34.00437545776367,34.32844543457031,34.78446578979492,35.21430206298828,35.604061126708984,35.957820892333984,36.28258514404297,36.5806770324707,36.85552978515625,37.10950469970703,37.344966888427734
29.40679359436035,32.691993713378906,35.55733108520508,38.078453063964844,39.41095733642578,39.433815002441406,39.45261001586914,39.46833419799805,39.48167419433594,39.49201202392578,39.5687370300293,39.64128875732422,39.705406188964844,39.76249694824219,39.81364440917969,39.859737396240234,39.90149688720703,39.93949890136719,39.97422790527344,40.006080627441406,40.03541946411133
