1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
71.6008,67.01321,83.64825,77.825645,90.705086,70.78959,87.45348,79.85799,84.34949,97.24551,58.51186,70.93624,63.27147,95.28295,74.67458,80.487915,98.80033,58.460835,48.88608,72.36015,95.97119,80.384895,45.892998,86.25765,106.938286,92.40158,77.213905,83.93399,49.87502,73.47775,101.66082,85.11712,73.22767,84.68042,37.861443,68.71679,82.65218,65.43632,87.58997,67.59565,93.42274,56.579502,107.2578,109.46817,75.18299,80.605125,70.95813,75.79323,92.35879,109.488556,63.618633,95.7761,58.775566,75.120094,64.47286,103.1288,68.76965,59.520115,92.174545,62.554985,71.59668,95.5758,62.59084,94.54124,72.58831,113.88805,62.333035,87.41338,66.73149,84.384254
